test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
Cenpn	Cenpn	Cenpn	chr8:119445639-119465403	CP	SVZ_IZ	OK	1.50928	11.3539	2.91125	-10.9712	0	0	yes
Itgb8	Itgb8	Itgb8	chr12:120401275-120476749	CP	SVZ_IZ	OK	0.302262	2.2744	2.91161	-7.36414	1.78E-13	1.47E-12	yes
Spdl1	Spdl1	Spdl1	chr11:34622686-34647143	CP	SVZ_IZ	OK	0.665319	5.01474	2.91406	-9.30948	0	0	yes
Tacc3	Tacc3	Tacc3	chr5:34000795-34014846	CP	SVZ_IZ	OK	4.16037	31.4299	2.91736	-17.692	0	0	yes
Mcm2	Mcm2	Mcm2	chr6:88833467-88848774	CP	SVZ_IZ	OK	5.29957	40.0988	2.91961	-20.1839	0	0	yes
Cdt1	Cdt1	Cdt1	chr8:125091914-125097030	CP	SVZ_IZ	OK	1.62826	12.3265	2.92036	-12.3251	0	0	yes
Cdca8	Cdca8	Cdca8	chr4:124595708-124614161	CP	SVZ_IZ	OK	6.98876	53.0097	2.92315	-17.6328	0	0	yes
Vcam1	Vcam1	Vcam1	chr3:115812937-115832606	CP	SVZ_IZ	OK	1.15609	8.78585	2.92593	-12.5173	0	0	yes
Mtfr2	Mtfr2	Mtfr2	chr10:20067624-20081475	CP	SVZ_IZ	OK	0.357319	2.73536	2.93645	-7.07768	1.47E-12	1.14E-11	yes
Rfx2	Rfx2	Rfx2	chr17:56915319-56970431	CP	SVZ_IZ	OK	0.247941	1.90613	2.94257	-7.6621	1.82E-14	1.62E-13	yes
Myo1a	Myo1a	Myo1a	chr10:127142311-127157996	CP	SVZ_IZ	OK	0.234768	1.81032	2.94694	-7.08912	1.35E-12	1.06E-11	yes
Tnfaip6	Tnfaip6	Tnfaip6	chr2:51893632-51912201	CP	SVZ_IZ	OK	0.195504	1.5129	2.95205	-4.66833	3.04E-06	1.29E-05	yes
Agbl4	Agbl4	Agbl4	chr4:110070395-111330115	CP	SVZ_IZ	OK	0.0491386	0.381338	2.95614	-2.8354	0.00457682	0.0113435	yes
Aurka	Aurka	Aurka	chr2:172181695-172196006	CP	SVZ_IZ	OK	3.31497	25.7467	2.95732	-15.0665	0	0	yes
Hist1h3d	Hist1h3d	Hist1h3d	chr13:23667670-23668081	CP	SVZ_IZ	OK	0.328154	2.55366	2.96012	-2.77128	0.00558363	0.0135459	yes
Mms22l	Mms22l	Mms22l	chr4:24423608-24530095	CP	SVZ_IZ	OK	1.00738	7.85187	2.96242	-13.8207	0	0	yes
Lipg	Lipg	Lipg	chr18:75098975-75120917	CP	SVZ_IZ	OK	0.451028	3.52324	2.96562	-9.62843	0	0	yes
Plch1	Plch1	Plch1	chr3:63500155-63654913	CP	SVZ_IZ	OK	0.342664	2.68907	2.97224	-10.6599	0	0	yes
Medag	Medag	Medag	chr5:150214380-150234278	CP	SVZ_IZ	OK	0.257091	2.01902	2.9733	-6.96259	3.34E-12	2.55E-11	yes
Dusp14	Dusp14	Dusp14	chr11:83861546-83881859	CP	SVZ_IZ	OK	5.01242	39.6163	2.98251	-15.7652	0	0	yes
Cdc45	Cdc45	Cdc45	chr16:18780539-18812065	CP	SVZ_IZ	OK	2.30066	18.2056	2.98427	-20.3852	0	0	yes
Kcnk5	Kcnk5	Kcnk5	chr14:20959279-21001004	CP	SVZ_IZ	OK	0.211487	1.68628	2.9952	-6.90577	4.99E-12	3.75E-11	yes
1190002F15Rik	1190002F15Rik	1190002F15Rik	chr6:134879109-134901736	CP	SVZ_IZ	OK	8.50836	68.0533	2.99971	-12.6539	0	0	yes
9430041J12Rik	9430041J12Rik	9430041J12Rik	chr7:4025726-4088528	CP	SVZ_IZ	OK	0.0777281	0.621769	2.99987	-3.93301	8.39E-05	0.000290044	yes
Sema5a	Sema5a	Sema5a	chr15:32174567-32626096	CP	SVZ_IZ	OK	1.54845	12.3996	3.0014	-20.6838	0	0	yes
Bard1	Bard1	Bard1	chr1:71074108-71149546	CP	SVZ_IZ	OK	0.327312	2.62619	3.00423	-10.1165	0	0	yes
Plscr4	Plscr4	Plscr4	chr9:92352215-92387354	CP	SVZ_IZ	OK	0.0561765	0.450738	3.00425	-3.92974	8.50E-05	0.000293551	yes
Cdca7	Cdca7	Cdca7	chr2:72314275-72324947	CP	SVZ_IZ	OK	6.39577	51.3579	3.0054	-19.7421	0	0	yes
Dsn1	Dsn1	Dsn1	chr2:156820797-156832811	CP	SVZ_IZ	OK	1.23146	9.89844	3.00683	-11.7077	0	0	yes
Rad51	Rad51	Rad51	chr2:118938552-118961806	CP	SVZ_IZ	OK	2.14209	17.2186	3.00687	-13.9072	0	0	yes
Hist1h3h	Hist1h3h	Hist1h3h	chr13:21809496-21809984	CP	SVZ_IZ	OK	0.324804	2.61548	3.00943	-3.29746	0.000975626	0.00278457	yes
Rdm1	Rdm1	Rdm1	chr11:101489262-101497395	CP	SVZ_IZ	OK	1.84685	14.8862	3.01084	-9.97012	0	0	yes
Pipox	Pipox	Pipox	chr11:77694116-77707374	CP	SVZ_IZ	OK	0.310033	2.50504	3.01434	-6.10918	1.00E-09	6.23E-09	yes
Abcd2	Abcd2	Abcd2	chr15:90976301-91022238	CP	SVZ_IZ	OK	2.81676	22.76	3.01439	-20.5363	0	0	yes
Hist1h3c	Hist1h3c	Hist1h3c	chr13:23836910-23837390	CP	SVZ_IZ	OK	0.733673	5.93941	3.01711	-4.21231	2.53E-05	9.49E-05	yes
A930024E05Rik	A930024E05Rik	A930024E05Rik	chr5:123439362-123448350	CP	SVZ_IZ	OK	3.8356	31.2919	3.02826	-16.2637	0	0	yes
Atp8b5	Atp8b5	Atp8b5	chr4:43280030-43386703	CP	SVZ_IZ	OK	0.051239	0.419378	3.03294	-4.46397	8.05E-06	3.24E-05	yes
Bub1b	Bub1b	Bub1b	chr2:118423946-118467328	CP	SVZ_IZ	OK	3.17126	26.0282	3.03695	-18.991	0	0	yes
Cdca7l	Cdca7l	Cdca7l	chr12:119082333-119437516	CP	SVZ_IZ	OK	0.66728	5.48928	3.04025	-9.85351	0	0	yes
Slc17a6	Slc17a6	Slc17a6	chr7:58877199-58926496	CP	SVZ_IZ	OK	3.59189	29.5946	3.04252	-20.7143	0	0	yes
Fgfr3	Fgfr3	Fgfr3	chr5:34064372-34079717	CP	SVZ_IZ	OK	1.95142	16.0892	3.04349	-28.0332	0	0	yes
Peg12	Peg12	Peg12	chr7:69606756-69609396	CP	SVZ_IZ	OK	0.993429	8.2615	3.05591	-11.6599	0	0	yes
Sema5b	Sema5b	Sema5b	chr16:35541447-35664344	CP	SVZ_IZ	OK	1.34441	11.2241	3.06154	-15.7793	0	0	yes
Zfp367	Zfp367	Zfp367	chr13:64234364-64254507	CP	SVZ_IZ	OK	0.912968	7.63281	3.06358	-12.7156	0	0	yes
Mastl	Mastl	Mastl	chr2:22972063-23011544	CP	SVZ_IZ	OK	0.297518	2.49401	3.06742	-9.36106	0	0	yes
Fanca	Fanca	Fanca	chr8:125778094-125842476	CP	SVZ_IZ	OK	0.381677	3.21427	3.07406	-9.6554	0	0	yes
Tead2	Tead2	Tead2	chr7:52471122-52488989	CP	SVZ_IZ	OK	12.5267	105.88	3.07935	-22.8568	0	0	yes
Knstrn	Knstrn	Knstrn	chr2:118639738-118661948	CP	SVZ_IZ	OK	2.56736	21.7442	3.08227	-17.2245	0	0	yes
Mybl1	Mybl1	Mybl1	chr1:9658915-9690290	CP	SVZ_IZ	OK	0.176675	1.49841	3.08426	-6.76315	1.35E-11	9.84E-11	yes
Cenpa	Cenpa	Cenpa	chr5:30969274-30977199	CP	SVZ_IZ	OK	6.2158	52.7604	3.08544	-16.9096	0	0	yes
Dscc1	Dscc1	Dscc1	chr15:54907655-54922033	CP	SVZ_IZ	OK	1.1391	9.70763	3.09122	-9.24049	0	0	yes
Birc5	Birc5	Birc5	chr11:117710550-117717057	CP	SVZ_IZ	OK	7.30796	62.2931	3.09153	-15.9808	0	0	yes
Dusp16	Dusp16	Dusp16	chr6:134665490-134742646	CP	SVZ_IZ	OK	1.21046	10.3384	3.09439	-24.0533	0	0	yes
Cenpe	Cenpe	Cenpe	chr3:134875526-134936504	CP	SVZ_IZ	OK	0.949431	8.15975	3.10339	-17.1299	0	0	yes
Hist1h3e	Hist1h3e	Hist1h3e	chr13:23653823-23654234	CP	SVZ_IZ	OK	0.261136	2.26162	3.11449	-2.40089	0.0163552	0.0352214	yes
Eme1	Eme1	Eme1	chr11:94491137-94515068	CP	SVZ_IZ	OK	0.756813	6.56125	3.11596	-9.68128	0	0	yes
Hist1h3g	Hist1h3g	Hist1h3g	chr13:23627286-23627778	CP	SVZ_IZ	OK	0.254903	2.21713	3.12067	-2.80716	0.00499805	0.0122708	yes
Hdac9	Hdac9	Hdac9	chr12:34732446-35601767	CP	SVZ_IZ	OK	1.04577	9.12797	3.12572	-16.9961	0	0	yes
Nek2	Nek2	Nek2	chr1:193645351-193656928	CP	SVZ_IZ	OK	1.09006	9.55177	3.13136	-13.449	0	0	yes
Shcbp1	Shcbp1	Shcbp1	chr8:4735979-4779534	CP	SVZ_IZ	OK	1.82488	16.0173	3.13376	-13.838	0	0	yes
Kifc1	Kifc1	Kifc1	chr17:34012610-34027578	CP	SVZ_IZ	OK	1.85086	16.2707	3.136	-14.3318	0	0	yes
Cks2	Cks2	Cks2	chr13:51740600-51746031	CP	SVZ_IZ	OK	13.3546	117.645	3.13903	-16.9601	0	0	yes
Iqgap2	Iqgap2	Iqgap2	chr13:96397131-96661877	CP	SVZ_IZ	OK	0.482591	4.27194	3.14602	-12.6266	0	0	yes
Lfng	Lfng	Lfng	chr5:141083294-141091499	CP	SVZ_IZ	OK	1.40061	12.4085	3.1472	-12.7509	0	0	yes
Sox1	Sox1	Sox1	chr8:12385770-12436732	CP	SVZ_IZ	OK	2.77888	24.6692	3.15014	-19.5156	0	0	yes
Megf10	Megf10	Megf10	chr18:57292743-57457121	CP	SVZ_IZ	OK	0.585185	5.20664	3.15339	-14.5699	0	0	yes
Zfhx4	Zfhx4	Zfhx4	chr3:5177827-5415855	CP	SVZ_IZ	OK	0.24229	2.15668	3.154	-13.658	0	0	yes
Bmper	Bmper	Bmper	chr9:23027519-23289646	CP	SVZ_IZ	OK	0.671983	5.99329	3.15685	-12.1408	0	0	yes
Notch1	Notch1	Notch1	chr2:26313421-26359342	CP	SVZ_IZ	OK	1.34363	11.9898	3.15761	-19.8481	0	0	yes
Lama5	Lama5	Lama5	chr2:179911077-179960564	CP	SVZ_IZ	OK	0.122829	1.09762	3.15966	-9.81894	0	0	yes
Ska1	Ska1	Ska1	chr18:74354952-74367472	CP	SVZ_IZ	OK	0.610277	5.50905	3.17427	-10.1345	0	0	yes
Hmmr	Hmmr	Hmmr	chr11:40514889-40546939	CP	SVZ_IZ	OK	0.903866	8.23743	3.18801	-13.8116	0	0	yes
Cit	Cit	Cit	chr5:116295664-116456350	CP	SVZ_IZ	OK	0.172032	1.56824	3.1884	-9.21937	0	0	yes
Sfrp4	Sfrp4	Sfrp4	chr13:19715043-19724692	CP	SVZ_IZ	OK	0.0857343	0.784221	3.19332	-3.68634	0.000227505	0.000731885	yes
Fabp7	Fabp7	Fabp7	chr10:57504728-57508256	CP	SVZ_IZ	OK	125.933	1151.94	3.19333	-26.2563	0	0	yes
Col2a1	Col2a1	Col2a1	chr15:97806032-97835155	CP	SVZ_IZ	OK	0.821309	7.53738	3.19807	-19.469	0	0	yes
Adamtsl3	Adamtsl3	Adamtsl3	chr7:89484203-89762958	CP	SVZ_IZ	OK	0.0711854	0.653574	3.1987	-6.66984	2.56E-11	1.83E-10	yes
Fam181a	Fam181a	Fam181a	chr12:104553168-104555275	CP	SVZ_IZ	OK	0.0861341	0.792831	3.20236	-3.61506	0.000300283	0.000944858	yes
Zhx2	Zhx2	Zhx2	chr15:57526221-57671387	CP	SVZ_IZ	OK	1.41069	13.0015	3.20421	-16.7759	0	0	yes
Eya1	Eya1	Eya1	chr1:14159038-14300280	CP	SVZ_IZ	OK	0.502349	4.6467	3.20944	-13.8652	0	0	yes
Espl1	Espl1	Espl1	chr15:102126723-102154787	CP	SVZ_IZ	OK	0.442957	4.13599	3.22299	-13.293	0	0	yes
Gdpd2	Gdpd2	Gdpd2	chrX:97925185-97934238	CP	SVZ_IZ	OK	0.136952	1.28513	3.23018	-5.50187	3.76E-08	2.00E-07	yes
Spc24	Spc24	Spc24	chr9:21559885-21564730	CP	SVZ_IZ	OK	3.04461	28.6464	3.23402	-14.3375	0	0	yes
Gpr156	Gpr156	Gpr156	chr16:37916581-38007615	CP	SVZ_IZ	OK	0.447241	4.21701	3.23709	-11.5733	0	0	yes
Dusp10	Dusp10	Dusp10	chr1:185858339-185899515	CP	SVZ_IZ	OK	0.294311	2.78756	3.24359	-7.85	4.22E-15	3.90E-14	yes
Hells	Hells	Hells	chr19:39005479-39042767	CP	SVZ_IZ	OK	1.69702	16.2018	3.25508	-15.958	0	0	yes
Nde1	Nde1	Nde1	chr16:14163367-14193016	CP	SVZ_IZ	OK	4.17963	39.9593	3.25708	-20.1046	0	0	yes
Phgdh	Phgdh	Phgdh	chr3:98117093-98143892	CP	SVZ_IZ	OK	7.53653	72.2949	3.26192	-20.9609	0	0	yes
Kif4	Kif4	Kif4	chrX:97821403-97922610	CP	SVZ_IZ	OK	1.17879	11.3133	3.26265	-16.6423	0	0	yes
Ccnb2	Ccnb2	Ccnb2	chr9:70255495-70269361	CP	SVZ_IZ	OK	3.60605	34.64	3.26395	-16.1093	0	0	yes
Hist1h3b	Hist1h3b	Hist1h3b	chr13:23844248-23844659	CP	SVZ_IZ	OK	0.374875	3.6011	3.26396	-3.10123	0.0019272	0.00517618	yes
Nhlh1	Nhlh1	Nhlh1	chr1:173982422-173987727	CP	SVZ_IZ	OK	3.14548	30.316	3.26873	-18.4484	0	0	yes
Ckap2l	Ckap2l	Ckap2l	chr2:129093945-129122948	CP	SVZ_IZ	OK	2.13714	20.5993	3.26884	-17.5755	0	0	yes
C030018K13Rik	C030018K13Rik	C030018K13Rik	chr5:64868246-64875205	CP	SVZ_IZ	OK	0.262515	2.53391	3.27089	-3.3715	0.0007476	0.00218611	yes
Kif22	Kif22	Kif22	chr7:134171244-134185934	CP	SVZ_IZ	OK	3.43151	33.1784	3.27333	-17.6438	0	0	yes
2810468N07Rik	2810468N07Rik	2810468N07Rik	chr17:25707755-25711988	CP	SVZ_IZ	OK	0.222533	2.15166	3.27336	-5.06612	4.06E-07	1.92E-06	yes
Prdm16	Prdm16	Prdm16	chr4:153690233-154010982	CP	SVZ_IZ	OK	0.656118	6.34899	3.2745	-30.1337	0	0	yes
Cenpf	Cenpf	Cenpf	chr1:191464492-191511965	CP	SVZ_IZ	OK	0.975828	9.51008	3.28476	-20.4911	0	0	yes
Tph1	Tph1	Tph1	chr7:53900010-53927907	CP	SVZ_IZ	OK	0.0796848	0.77863	3.28856	-4.50744	6.56E-06	2.68E-05	yes
Dlgap5	Dlgap5	Dlgap5	chr14:48007453-48038082	CP	SVZ_IZ	OK	0.895206	8.75714	3.29017	-12.8928	0	0	yes
Kntc1	Kntc1	Kntc1	chr5:124199734-124271602	CP	SVZ_IZ	OK	0.457504	4.49552	3.29663	-14.0619	0	0	yes
Thrb	Thrb	Thrb	chr14:18493473-18870602	CP	SVZ_IZ	OK	0.0765946	0.753755	3.29878	-6.43185	1.26E-10	8.48E-10	yes
Lmcd1	Lmcd1	Lmcd1	chr6:112223751-112280417	CP	SVZ_IZ	OK	0.65985	6.50253	3.30079	-9.11825	0	0	yes
Ccdc80	Ccdc80	Ccdc80	chr16:45094165-45128037	CP	SVZ_IZ	OK	0.806137	7.9943	3.30988	-13.2326	0	0	yes
Cyp39a1	Cyp39a1	Cyp39a1	chr17:43804373-43888380	CP	SVZ_IZ	OK	0.893344	8.86317	3.31053	-13.2129	0	0	yes
Ncaph	Ncaph	Ncaph	chr2:126929545-126959690	CP	SVZ_IZ	OK	2.21017	22.1154	3.32282	-17.2353	0	0	yes
Ticrr	Ticrr	Ticrr	chr7:86805081-86859072	CP	SVZ_IZ	OK	0.295351	2.95927	3.32474	-12.2282	0	0	yes
Cep55	Cep55	Cep55	chr19:38129514-38148915	CP	SVZ_IZ	OK	1.12108	11.2603	3.32829	-15.4553	0	0	yes
Pdlim3	Pdlim3	Pdlim3	chr8:46970838-47004900	CP	SVZ_IZ	OK	0.122997	1.2384	3.33178	-4.32865	1.50E-05	5.82E-05	yes
Mt3	Mt3	Mt3	chr8:96676506-96678048	CP	SVZ_IZ	OK	16.1669	163.291	3.33633	-17.0415	0	0	yes
Chek2	Chek2	Chek2	chr5:111269035-111303152	CP	SVZ_IZ	OK	0.650178	6.59861	3.34326	-10.3322	0	0	yes
Ttk	Ttk	Ttk	chr9:83728295-83765997	CP	SVZ_IZ	OK	1.01597	10.3236	3.34502	-13.7032	0	0	yes
Brca1	Brca1	Brca1	chr11:101350077-101413269	CP	SVZ_IZ	OK	0.486515	4.95255	3.34761	-14.3442	0	0	yes
Id4	Id4	Id4	chr13:48356795-48359405	CP	SVZ_IZ	OK	7.74094	79.0088	3.35143	-20.8394	0	0	yes
Sp8	Sp8	Sp8	chr12:120084801-120091051	CP	SVZ_IZ	OK	0.291854	2.98128	3.35261	-10.167	0	0	yes
Six3	Six3	Six3	chr17:86020173-86025531	CP	SVZ_IZ	OK	0.153614	1.56949	3.35291	-7.12851	1.01E-12	8.00E-12	yes
Uhrf1	Uhrf1	Uhrf1	chr17:56442759-56462909	CP	SVZ_IZ	OK	3.71802	38.1275	3.35823	-31.9527	0	0	yes
2810417H13Rik	2810417H13Rik	2810417H13Rik	chr9:65676732-65756601	CP	SVZ_IZ	OK	6.18925	63.5088	3.35912	-22.7042	0	0	yes
Arhgef39	Arhgef39	Arhgef39	chr4:43509015-43512532	CP	SVZ_IZ	OK	0.448986	4.61295	3.36095	-7.72375	1.13E-14	1.02E-13	yes
Kif24	Kif24	Kif24	chr4:41337780-41411881	CP	SVZ_IZ	OK	0.118811	1.2239	3.36474	-7.7624	8.44E-15	7.67E-14	yes
Clhc1	Clhc1	Clhc1	chr4:134066913-134079837	CP	SVZ_IZ	OK	0.454917	4.71225	3.37274	-6.91559	4.66E-12	3.51E-11	yes
Tac2	Tac2	Tac2	chr10:127161533-127168824	CP	SVZ_IZ	OK	0.514348	5.33719	3.37526	-5.19477	2.05E-07	1.01E-06	yes
Spata13	Spata13	Spata13	chr14:61253565-61383393	CP	SVZ_IZ	OK	1.08906	11.3407	3.38036	-19.3744	0	0	yes
BC030867	BC030867	BC030867	chr11:102110195-102126497	CP	SVZ_IZ	OK	0.350658	3.66048	3.38389	-8.6704	0	0	yes
Ndc80	Ndc80	Ndc80	chr17:71845439-71876197	CP	SVZ_IZ	OK	1.34583	14.0522	3.38423	-13.7793	0	0	yes
9630028B13Rik	9630028B13Rik	9630028B13Rik	chr1:187253235-187265698	CP	SVZ_IZ	OK	0.88402	9.24838	3.38705	-14.086	0	0	yes
Phf19	Phf19	Phf19	chr2:34749274-34769496	CP	SVZ_IZ	OK	0.137662	1.44242	3.3893	-6.97227	3.12E-12	2.38E-11	yes
Ltbp1	Ltbp1	Ltbp1	chr17:75404868-75792307	CP	SVZ_IZ	OK	0.44824	4.70809	3.3928	-17.1482	0	0	yes
Ednrb	Ednrb	Ednrb	chr14:104213831-104243693	CP	SVZ_IZ	OK	1.05101	11.0781	3.39786	-16.2071	0	0	yes
Kif20a	Kif20a	Kif20a	chr18:34758268-34811390	CP	SVZ_IZ	OK	1.82247	19.2537	3.40117	-17.8752	0	0	yes
Pdpn	Pdpn	Pdpn	chr4:142857324-142889410	CP	SVZ_IZ	OK	2.14122	22.6621	3.40378	-14.6061	0	0	yes
Dapp1	Dapp1	Dapp1	chr3:137593969-137644513	CP	SVZ_IZ	OK	0.23534	2.52168	3.42157	-8.08691	6.66E-16	6.44E-15	yes
Fbxo48	Fbxo48	Fbxo48	chr11:16851412-16854775	CP	SVZ_IZ	OK	0.0540549	0.581483	3.42724	-3.91611	9.00E-05	0.000309602	yes
Pawr	Pawr	Pawr	chr10:107769244-107851447	CP	SVZ_IZ	OK	0.465251	5.04094	3.43761	-8.42742	0	0	yes
2810405F15Rik	2810405F15Rik	2810405F15Rik	chr2:115900283-115901832	CP	SVZ_IZ	OK	0.255937	2.7737	3.43795	-6.26085	3.83E-10	2.48E-09	yes
Sapcd2	Sapcd2	Sapcd2	chr2:25227840-25233733	CP	SVZ_IZ	OK	0.795511	8.63273	3.43986	-13.3199	0	0	yes
Cdk1	Cdk1	Cdk1	chr10:68799382-68815660	CP	SVZ_IZ	OK	3.11544	33.8224	3.44047	-20.3302	0	0	yes
Six4	Six4	Six4	chr12:74201245-74214232	CP	SVZ_IZ	OK	0.0479034	0.521144	3.44348	-5.57302	2.50E-08	1.36E-07	yes
Fanci	Fanci	Fanci	chr7:86537223-86611159	CP	SVZ_IZ	OK	0.381077	4.16375	3.44973	-11.161	0	0	yes
Mfng	Mfng	Mfng	chr15:78586312-78603875	CP	SVZ_IZ	OK	4.84193	52.9494	3.45096	-20.2419	0	0	yes
Sgol2	Sgol2	Sgol2	chr1:58042183-58083121	CP	SVZ_IZ	OK	0.608058	6.65998	3.45324	-17.4524	0	0	yes
Ercc6l	Ercc6l	Ercc6l	chrX:99338158-99352430	CP	SVZ_IZ	OK	0.346703	3.82514	3.46374	-11.0281	0	0	yes
Spc25	Spc25	Spc25	chr2:69031951-69044247	CP	SVZ_IZ	OK	5.81252	64.1679	3.46462	-23.0932	0	0	yes
Cdc20	Cdc20	Cdc20	chr4:118100697-118109948	CP	SVZ_IZ	OK	4.29673	47.5363	3.46772	-19.3447	0	0	yes
Gem	Gem	Gem	chr4:11631593-11642140	CP	SVZ_IZ	OK	0.269274	2.99046	3.47322	-7.5253	5.26E-14	4.51E-13	yes
Cyr61	Cyr61	Cyr61	chr3:145309934-145312949	CP	SVZ_IZ	OK	0.688239	7.69899	3.48369	-10.5198	0	0	yes
Ube2c	Ube2c	Ube2c	chr2:164595428-164598402	CP	SVZ_IZ	OK	10.9666	123.83	3.49718	-20.545	0	0	yes
Unc5d	Unc5d	Unc5d	chr8:29757188-30330108	CP	SVZ_IZ	OK	2.69705	30.6377	3.50585	-26.8751	0	0	yes
Mns1	Mns1	Mns1	chr9:72286335-72339766	CP	SVZ_IZ	OK	0.949661	10.833	3.51187	-11.2828	0	0	yes
Gcg	Gcg	Gcg	chr2:62312586-62321710	CP	SVZ_IZ	OK	0.316682	3.63291	3.52002	-5.72341	1.04E-08	5.88E-08	yes
Gm8096	Gm8096	Gm8096	chr8:29193665-29195325	CP	SVZ_IZ	OK	0.0528359	0.606163	3.52011	-3.38751	0.000705303	0.00207225	yes
Mcm3	Mcm3	Mcm3	chr1:20793094-20810294	CP	SVZ_IZ	OK	3.405	39.7489	3.54519	-21.523	0	0	yes
Usp44	Usp44	Usp44	chr10:93294299-93320832	CP	SVZ_IZ	OK	0.0409542	0.47968	3.54999	-3.09199	0.00198819	0.00532737	yes
Xkr5	Xkr5	Xkr5	chr8:18932728-18950973	CP	SVZ_IZ	OK	0.0710752	0.835674	3.55552	-5.14954	2.61E-07	1.27E-06	yes
Nusap1	Nusap1	Nusap1	chr2:119435267-119475896	CP	SVZ_IZ	OK	2.34589	27.7132	3.56237	-21.5586	0	0	yes
Exo1	Exo1	Exo1	chr1:177810908-177841527	CP	SVZ_IZ	OK	0.316895	3.74728	3.56377	-12.2696	0	0	yes
Plk1	Plk1	Plk1	chr7:129302950-129313389	CP	SVZ_IZ	OK	2.30748	27.3454	3.56691	-17.6896	0	0	yes
Mis18bp1	Mis18bp1	Mis18bp1	chr12:66233720-66273567	CP	SVZ_IZ	OK	0.752293	8.91881	3.56748	-15.0535	0	0	yes
Stil	Stil	Stil	chr4:114672722-114715803	CP	SVZ_IZ	OK	0.272165	3.23959	3.57326	-11.4631	0	0	yes
Neurog2	Neurog2	Neurog2	chr3:127336062-127338549	CP	SVZ_IZ	OK	11.6257	139.547	3.58536	-26.7379	0	0	yes
Kif2c	Kif2c	Kif2c	chr4:116832240-116855229	CP	SVZ_IZ	OK	1.50123	18.166	3.59703	-16.9716	0	0	yes
Efcab11	Efcab11	Efcab11	chr12:100955740-101121652	CP	SVZ_IZ	OK	0.302625	3.68752	3.60705	-8.0149	1.11E-15	1.06E-14	yes
Hmgb2	Hmgb2	Hmgb2	chr8:59990639-59994796	CP	SVZ_IZ	OK	14.3475	175.185	3.61001	-28.74	0	0	yes
Gtse1	Gtse1	Gtse1	chr15:85690136-85707003	CP	SVZ_IZ	OK	0.736484	9.01126	3.613	-15.0734	0	0	yes
4930558J18Rik	4930558J18Rik	4930558J18Rik	chr1:57416065-57434388	CP	SVZ_IZ	OK	0.071103	0.885625	3.63871	-4.49799	6.86E-06	2.79E-05	yes
Kif15	Kif15	Kif15	chr9:122860198-122927851	CP	SVZ_IZ	OK	0.996685	12.4189	3.63926	-18.0845	0	0	yes
Bub1	Bub1	Bub1	chr2:127625935-127657595	CP	SVZ_IZ	OK	1.03115	12.8648	3.64111	-21.6357	0	0	yes
Crb1	Crb1	Crb1	chr1:141094830-141273653	CP	SVZ_IZ	OK	0.0330054	0.412182	3.64251	-4.51198	6.42E-06	2.62E-05	yes
Dmrta2	Dmrta2	Dmrta2	chr4:109650629-109656289	CP	SVZ_IZ	OK	1.93351	24.1633	3.64352	-18.968	0	0	yes
Cdca3	Cdca3	Cdca3	chr6:124780193-124783719	CP	SVZ_IZ	OK	4.69545	58.7826	3.64605	-19.7622	0	0	yes
Rorc	Rorc	Rorc	chr3:94176747-94202161	CP	SVZ_IZ	OK	0.0558674	0.702856	3.65315	-4.73871	2.15E-06	9.32E-06	yes
Prox1	Prox1	Prox1	chr1:191945657-191994559	CP	SVZ_IZ	OK	0.074425	0.937482	3.65493	-6.18644	6.15E-10	3.91E-09	yes
Cdk6	Cdk6	Cdk6	chr5:3344311-3522225	CP	SVZ_IZ	OK	0.247606	3.12633	3.65835	-8.11516	4.44E-16	4.33E-15	yes
Ccna2	Ccna2	Ccna2	chr3:36451527-36470918	CP	SVZ_IZ	OK	4.76456	60.4719	3.66585	-24.1108	0	0	yes
Gsx2	Gsx2	Gsx2	chr5:75471625-75473918	CP	SVZ_IZ	OK	0.0549686	0.697995	3.66654	-3.69445	0.000220363	0.000710652	yes
Rad54b	Rad54b	Rad54b	chr4:11486066-11542955	CP	SVZ_IZ	OK	0.287632	3.65981	3.66947	-9.45479	0	0	yes
Creb5	Creb5	Creb5	chr6:53523367-53645826	CP	SVZ_IZ	OK	0.141816	1.80523	3.6701	-6.89799	5.27E-12	3.95E-11	yes
Sgol1	Sgol1	Sgol1	chr17:53814111-53828640	CP	SVZ_IZ	OK	0.593869	7.58263	3.67448	-13.6077	0	0	yes
Crb2	Crb2	Crb2	chr2:37631768-38142904	CP	SVZ_IZ	OK	0.222697	2.85247	3.67906	-11.6528	0	0	yes
Kif18b	Kif18b	Kif18b	chr11:102766832-102786438	CP	SVZ_IZ	OK	0.620171	7.9646	3.68286	-13.5314	0	0	yes
Btbd17	Btbd17	Btbd17	chr11:114651982-114657206	CP	SVZ_IZ	OK	0.906921	11.7172	3.6915	-13.3255	0	0	yes
Cenpi	Cenpi	Cenpi	chrX:130842701-130897178	CP	SVZ_IZ	OK	0.431893	5.59311	3.69491	-11.4454	0	0	yes
Hist1h2ao	Hist1h2ao,Hist1h2ap	Hist1h2ao,Hist1h2ap	chr13:21924930-21925444	CP	SVZ_IZ	OK	0.236112	3.07647	3.70373	-2.46172	0.0138274	0.0304053	yes
